country,year,model,point,lo80,hi80,lo95,hi95
Bangladesh,2046,ARIMAX_best_subset,108.18821067153046,105.8452744167926,110.5311469262683,104.60499888292955,111.77142246013136
Bangladesh,2046,ARIMAX_best_subset,99.16303510746654,82.51418041020955,115.81188980472353,73.70080910909442,124.62526110583866
Bhutan,2022,ARIMAX_best_subset,111.08035625238584,109.97400660233512,112.18670590243656,109.38834047502114,112.77237202975054
Bhutan,2022,ARIMAX_best_subset,110.97553589937267,110.93486465285294,111.01620714589241,110.91333459547808,111.03773720326727
Bhutan,2022,ARIMAX_best_subset,110.95815429195865,110.91923453223022,110.99707405168708,110.8986316559559,111.0176769279614
Bhutan,2023,ARIMAX_best_subset,111.03313817639393,109.76966602739186,112.296610325396,109.10082427339375,112.96545207939411
Bhutan,2023,ARIMAX_best_subset,110.9585838437118,110.87477087055686,111.04239681686676,110.83040296263184,111.08676472479178
Bhutan,2023,ARIMAX_best_subset,110.91894680310368,110.85607797249062,110.98181563371674,110.82279722390248,111.01509638230488
Bhutan,2024,ARIMAX_best_subset,111.05431313803484,109.54111954411255,112.56750673195714,108.74008324244411,113.36854303362557
Bhutan,2024,ARIMAX_best_subset,110.92763272649803,110.79943642071986,111.05582903227621,110.73157339573709,111.12369205725898
Bhutan,2024,ARIMAX_best_subset,110.87206093606916,110.7791728025051,110.96494906963322,110.73000079485328,111.01412107728504
Bhutan,2025,ARIMAX_best_subset,111.04481721955288,109.36346878966413,112.72616564944164,108.4734166948736,113.61621774423216
Bhutan,2025,ARIMAX_best_subset,110.88646932387253,110.71647265405038,111.05646599369469,110.62648185298089,111.14645679476418
Bhutan,2025,ARIMAX_best_subset,110.8157174142304,110.69726874200346,110.93416608645735,110.63456580252546,110.99686902593535
Bhutan,2026,ARIMAX_best_subset,111.04907566730571,109.19659015657561,112.90156117803582,108.21594356358864,113.88220777102279
Bhutan,2026,ARIMAX_best_subset,110.83896647395487,110.63226353783757,111.04566941007216,110.52284161313709,111.15509133477265
Bhutan,2026,ARIMAX_best_subset,110.75800730587744,110.6165779165671,110.89943669518779,110.54170972031288,110.974304891442
Bhutan,2027,ARIMAX_best_subset,111.04716596501646,109.04575007441429,113.04858185561864,107.98626450062673,114.10806742940619
Bhutan,2027,ARIMAX_best_subset,110.78883977156738,110.55196601187355,111.02571353126122,110.42657261793536,111.1511069251994
Bhutan,2027,ARIMAX_best_subset,110.70121902983631,110.5421500328372,110.86028802683542,110.45794399232919,110.94449406734343
Bhutan,2028,ARIMAX_best_subset,111.04802237163344,108.90481347031407,113.1912312729528,107.77026721072694,114.32577753253993
Bhutan,2028,ARIMAX_best_subset,110.73944733208234,110.47947308329545,110.99942158086922,110.34185102910904,111.13704363505563
Bhutan,2028,ARIMAX_best_subset,110.65038861565652,110.47855637822595,110.8222208530871,110.38759388635997,110.91318334495308
Bhutan,2029,ARIMAX_best_subset,111.04763831580561,108.77280814062824,113.32246849098298,107.5685857874761,114.52669084413513
Bhutan,2029,ARIMAX_best_subset,110.6936386271943,110.417408166298,110.9698690880906,110.27118059324107,111.11609666114754
Bhutan,2029,ARIMAX_best_subset,110.60797342931923,110.42832526253918,110.78762159609929,110.33322526760331,110.88272159103515
Bhutan,2030,ARIMAX_best_subset,111.04781054576736,108.64799314237428,113.44762794916045,107.37760654728518,114.71801454424954
Bhutan,2030,ARIMAX_best_subset,110.65365463266875,110.36718082968186,110.94012843565564,110.21553075887057,111.09177850646692
Bhutan,2030,ARIMAX_best_subset,110.57662670734094,110.39307189104852,110.76018152363335,110.29590384078261,110.85734957389926
Bhutan,2031,ARIMAX_best_subset,111.04773330918461,108.52936979394333,113.56609682442588,107.19622867795655,114.89923794041266
Bhutan,2031,ARIMAX_best_subset,110.62107815230421,110.32911359727517,110.91304270733325,110.17455689790894,111.06759940669947
Bhutan,2031,ARIMAX_best_subset,110.55741986916381,110.37264112027589,110.74219861805173,110.27482515923124,110.84001457909638
Bhutan,2032,ARIMAX_best_subset,111.04776794595543,108.41608750487877,113.67944838703208,107.02296003185732,115.07257586005353
Bhutan,2032,ARIMAX_best_subset,110.59683034161355,110.30263842408213,110.89102225914498,110.14690263023088,111.04675805299622
Bhutan,2032,ARIMAX_best_subset,110.55080712835162,110.36596499824428,110.73564925845896,110.2681154852088,110.83349877149445
Bhutan,2033,ARIMAX_best_subset,111.04775241308421,108.30748239791589,113.78802242825253,106.85687107670773,115.23863374946069
Bhutan,2033,ARIMAX_best_subset,110.58120724475087,110.28655021743855,110.8758642720632,110.13056820934197,111.03184628015977
Bhutan,2033,ARIMAX_best_subset,110.55612290740578,110.37097703359409,110.74126878121747,110.27296672835426,110.8392790864573
Bhutan,2034,ARIMAX_best_subset,111.0477593788054,108.20302224213192,113.89249651547887,106.69710936731387,115.39840939029692
Bhutan,2034,ARIMAX_best_subset,110.57394862372804,110.27928867277231,110.86860857468378,110.1233051169924,111.02459213046369
Bhutan,2034,ARIMAX_best_subset,110.57202458287956,110.38533776310513,110.758711402654,110.28651173034699,110.85753743541214
Bhutan,2035,ARIMAX_best_subset,111.04775625502545,108.1022632817601,113.9932492282908,106.54301348889057,115.55249902116033
Bhutan,2035,ARIMAX_best_subset,110.57433049817082,110.27920197909523,110.86945901724641,110.12297037833594,111.02569061800571
Bhutan,2035,ARIMAX_best_subset,110.59647101892628,110.40662592611278,110.78631611173978,110.30612800459896,110.8868140332536
Bhutan,2036,ARIMAX_best_subset,111.04775765588559,108.0048395136658,114.09067579810538,106.39401595168823,115.70149936008295
Bhutan,2036,ARIMAX_best_subset,110.58127258494775,110.2847399495612,110.87780522033431,110.1277650545259,111.03478011536961
Bhutan,2036,ARIMAX_best_subset,110.62702585718995,110.43265783619908,110.82139387818081,110.32976562113652,110.92428609324338
Bhutan,2037,ARIMAX_best_subset,111.0477570276694,107.91043927183425,114.18507478350456,106.24964357299787,115.84587048234094
Bhutan,2037,ARIMAX_best_subset,110.5934521561909,110.29454377233101,110.8923605400508,110.13631123202255,111.05059308035926
Bhutan,2037,ARIMAX_best_subset,110.66100549668178,110.46141858343337,110.86059240993019,110.35576365369268,110.96624733967089
Bhutan,2038,ARIMAX_best_subset,111.04775730939316,107.81879786337821,114.27671675540812,106.10948998416046,115.98602463462586
Bhutan,2038,ARIMAX_best_subset,110.60941662460381,110.30744021669894,110.91139303250868,110.14758356256637,111.07124968664125
